time,open,high,low,close,volume,tick_volume,spread
2026-05-29 15:57:00,4570.32,4570.34,4568.57,4569.05,0.0,412.0,12.0
2026-05-29 15:58:00,4569.05,4570.47,4568.72,4570.16,0.0,378.0,12.0
2026-05-29 15:59:00,4570.17,4571.56,4569.7,4571.17,0.0,396.0,12.0
2026-05-29 16:00:00,4571.17,4572.19,4567.75,4568.73,0.0,443.0,12.0
2026-05-29 16:01:00,4568.73,4571.53,4567.91,4570.98,0.0,389.0,12.0
2026-05-29 16:02:00,4570.98,4571.8,4569.93,4570.42,0.0,347.0,14.0
2026-05-29 16:03:00,4570.59,4572.28,4569.76,4569.79,0.0,303.0,18.0
2026-05-29 16:04:00,4569.79,4570.54,4567.73,4568.05,0.0,347.0,12.0
2026-05-29 16:05:00,4568.1,4568.28,4566.55,4567.35,0.0,373.0,20.0
2026-05-29 16:06:00,4567.35,4568.57,4566.09,4567.54,0.0,332.0,16.0
2026-05-29 16:07:00,4567.48,4569.01,4565.61,4565.84,0.0,315.0,20.0
2026-05-29 16:08:00,4565.8,4565.89,4564.7,4564.85,0.0,338.0,19.0
2026-05-29 16:09:00,4564.85,4565.7,4563.72,4564.34,0.0,311.0,19.0
2026-05-29 16:10:00,4564.34,4565.09,4563.93,4563.99,0.0,347.0,20.0
2026-05-29 16:11:00,4563.99,4564.34,4562.41,4562.94,0.0,308.0,12.0
2026-05-29 16:12:00,4563.05,4564.88,4561.83,4562.15,0.0,245.0,18.0
2026-05-29 16:13:00,4562.19,4563.32,4559.87,4563.08,0.0,270.0,18.0
2026-05-29 16:14:00,4563.09,4564.18,4562.67,4563.47,0.0,269.0,16.0
2026-05-29 16:15:00,4563.45,4566.23,4563.24,4566.23,0.0,292.0,12.0
2026-05-29 16:16:00,4566.23,4567.72,4565.98,4566.5,0.0,317.0,17.0
2026-05-29 16:17:00,4566.5,4567.68,4565.54,4566.07,0.0,278.0,16.0
2026-05-29 16:18:00,4566.07,4566.07,4562.82,4563.61,0.0,298.0,14.0
2026-05-29 16:19:00,4563.61,4565.49,4563.28,4565.48,0.0,292.0,12.0
2026-05-29 16:20:00,4565.5,4565.5,4563.71,4564.3,0.0,243.0,18.0
2026-05-29 16:21:00,4564.29,4566.15,4564.09,4565.76,0.0,311.0,18.0
2026-05-29 16:22:00,4565.75,4567.2,4564.3,4564.45,0.0,301.0,17.0
2026-05-29 16:23:00,4564.48,4566.19,4564.08,4564.71,0.0,333.0,12.0
2026-05-29 16:24:00,4564.71,4566.05,4564.02,4564.07,0.0,288.0,20.0
2026-05-29 16:25:00,4564.08,4564.08,4560.44,4560.69,0.0,355.0,19.0
2026-05-29 16:26:00,4560.8,4562.01,4560.38,4561.75,0.0,340.0,19.0
2026-05-29 16:27:00,4561.78,4562.17,4561.39,4561.87,0.0,250.0,19.0
2026-05-29 16:28:00,4561.87,4562.66,4560.91,4562.19,0.0,301.0,19.0
2026-05-29 16:29:00,4562.19,4563.18,4561.7,4563.18,0.0,237.0,18.0
2026-05-29 16:30:00,4563.16,4564.03,4561.83,4562.83,0.0,358.0,17.0
2026-05-29 16:31:00,4562.84,4568.73,4562.16,4567.57,0.0,496.0,19.0
2026-05-29 16:32:00,4567.57,4568.75,4564.99,4567.13,0.0,444.0,13.0
2026-05-29 16:33:00,4567.13,4569.78,4566.98,4569.17,0.0,343.0,19.0
2026-05-29 16:34:00,4569.21,4570.14,4568.7,4569.14,0.0,266.0,18.0
2026-05-29 16:35:00,4569.0,4569.52,4567.65,4569.52,0.0,254.0,17.0
2026-05-29 16:36:00,4569.31,4570.17,4567.93,4570.1,0.0,343.0,18.0
2026-05-29 16:37:00,4570.04,4573.42,4569.65,4571.54,0.0,406.0,15.0
2026-05-29 16:38:00,4571.48,4571.96,4570.49,4571.06,0.0,268.0,20.0
2026-05-29 16:39:00,4571.06,4572.67,4569.69,4572.23,0.0,300.0,19.0
2026-05-29 16:40:00,4572.23,4573.06,4571.27,4572.57,0.0,246.0,17.0
2026-05-29 16:41:00,4572.56,4572.87,4571.53,4571.54,0.0,249.0,17.0
2026-05-29 16:42:00,4571.54,4571.71,4569.74,4570.58,0.0,274.0,17.0
2026-05-29 16:43:00,4570.58,4570.91,4569.74,4569.86,0.0,247.0,17.0
2026-05-29 16:44:00,4569.89,4570.85,4568.74,4569.41,0.0,238.0,17.0
2026-05-29 16:45:00,4569.65,4569.65,4566.85,4567.43,0.0,301.0,13.0
2026-05-29 16:46:00,4567.18,4567.37,4564.78,4565.33,0.0,310.0,18.0
2026-05-29 16:47:00,4565.31,4565.61,4564.44,4565.25,0.0,264.0,18.0
2026-05-29 16:48:00,4565.26,4566.35,4564.75,4566.26,0.0,284.0,17.0
2026-05-29 16:49:00,4566.26,4566.31,4564.46,4564.92,0.0,286.0,17.0
2026-05-29 16:50:00,4564.78,4564.78,4561.25,4562.22,0.0,380.0,18.0
2026-05-29 16:51:00,4562.07,4563.7,4561.76,4562.41,0.0,237.0,19.0
2026-05-29 16:52:00,4562.4,4562.92,4560.91,4562.83,0.0,271.0,12.0
2026-05-29 16:53:00,4562.84,4565.05,4562.75,4564.57,0.0,315.0,19.0
2026-05-29 16:54:00,4564.74,4565.89,4564.02,4565.43,0.0,290.0,12.0
2026-05-29 16:55:00,4565.41,4565.73,4563.87,4563.88,0.0,269.0,16.0
2026-05-29 16:56:00,4563.71,4565.6,4562.47,4565.6,0.0,290.0,19.0
2026-05-29 16:57:00,4565.59,4566.18,4565.07,4565.94,0.0,172.0,18.0
2026-05-29 16:58:00,4565.94,4567.35,4565.89,4567.09,0.0,239.0,18.0
2026-05-29 16:59:00,4567.05,4567.55,4566.45,4567.05,0.0,235.0,16.0
2026-05-29 17:00:00,4566.83,4568.14,4566.22,4566.24,0.0,283.0,18.0
2026-05-29 17:01:00,4566.24,4568.09,4566.14,4567.47,0.0,281.0,14.0
2026-05-29 17:02:00,4567.51,4567.78,4565.85,4566.95,0.0,257.0,17.0
2026-05-29 17:03:00,4566.94,4567.42,4566.58,4566.96,0.0,208.0,12.0
2026-05-29 17:04:00,4566.94,4567.42,4564.24,4564.42,0.0,280.0,19.0
2026-05-29 17:05:00,4564.5,4564.8,4563.28,4563.28,0.0,279.0,21.0
2026-05-29 17:06:00,4563.42,4566.34,4563.42,4565.98,0.0,228.0,19.0
2026-05-29 17:07:00,4565.8,4568.25,4565.72,4568.08,0.0,217.0,19.0
2026-05-29 17:08:00,4568.06,4568.41,4567.19,4567.19,0.0,211.0,19.0
2026-05-29 17:09:00,4567.38,4568.64,4567.14,4567.7,0.0,206.0,18.0
2026-05-29 17:10:00,4567.64,4568.42,4566.72,4566.82,0.0,253.0,18.0
2026-05-29 17:11:00,4566.87,4566.87,4565.84,4566.11,0.0,263.0,18.0
2026-05-29 17:12:00,4566.11,4566.87,4564.1,4565.02,0.0,265.0,19.0
2026-05-29 17:13:00,4565.02,4565.63,4564.54,4565.49,0.0,228.0,22.0
2026-05-29 17:14:00,4565.46,4565.62,4564.0,4564.01,0.0,214.0,18.0
2026-05-29 17:15:00,4564.01,4565.11,4563.6,4563.6,0.0,258.0,18.0
2026-05-29 17:16:00,4563.61,4565.97,4563.59,4565.77,0.0,293.0,21.0
2026-05-29 17:17:00,4565.77,4566.91,4565.59,4565.72,0.0,256.0,20.0
2026-05-29 17:18:00,4565.68,4566.75,4565.55,4565.67,0.0,269.0,18.0
2026-05-29 17:19:00,4565.71,4566.42,4565.12,4565.71,0.0,215.0,17.0
